Date,tech_index_daily_pro_change,cop_daily_pro_change,gold_daily_pro_change,silv_daily_pro_change,pal_daily_pro_change,plat_daily_pro_change,crude_oil_daily_pro_change,fed_dff_daily,ppi314_monthly_pro_change,ppi332_monthly_pro_change,ppi333_monthly_pro_change,ppi334_monthly_pro_change,ppi335_monthly_pro_change,ppi336_monthly_pro_change,ppi339_monthly_pro_change,ppi516_monthly_pro_change,ppi517_monthly_pro_change,ppi5132_monthly_pro_change,ppi5182_monthly_pro_change
2014-02-18,0.1093843975070987,0.6432838106907646,0.4398604580615917,2.226786798001968,-0.0610086767895978,-0.3915810083210846,2.1236291126620235,0.07,0.45836516424749996,0.26709401709401,0.31007751937985,0.0,-0.07183908045976,0.08488964346351,0.16806722689075002,-0.33641715727502003,0.19588638589618002,1.085776330076,0.0
2014-02-19,-0.6006615346957777,0.0,-0.3020235578375163,-0.2191981002831244,-0.2374008003798389,0.0,0.8591233037196089,0.07,0.45836516424749996,0.26709401709401,0.31007751937985,0.0,-0.07183908045976,0.08488964346351,0.16806722689075002,-0.33641715727502003,0.19588638589618002,1.085776330076,0.0
2014-02-20,0.5853983673880853,-0.1978389894993104,-0.265071190548316,-0.759725400457667,0.122382376937713,-0.8424008424008478,-0.3775045978124098,0.07,0.45836516424749996,0.26709401709401,0.31007751937985,0.0,-0.07183908045976,0.08488964346351,0.16806722689075002,-0.33641715727502003,0.19588638589618002,1.085776330076,0.0
2014-02-21,-0.4205837528137927,0.365965233302834,0.5087705976156043,0.6041320789522242,0.5025125628140836,1.0902654867256611,-0.6995724834823153,0.07,0.45836516424749996,0.26709401709401,0.31007751937985,0.0,-0.07183908045976,0.08488964346351,0.16806722689075002,-0.33641715727502003,0.19588638589618002,1.085776330076,0.0
2014-02-24,0.2286883999192881,-0.6381039197812188,1.087941976427942,1.2560165024065872,0.4121621621621552,0.9454443588486684,0.606653620352241,0.07,0.45836516424749996,0.26709401709401,0.31007751937985,0.0,-0.07183908045976,0.08488964346351,0.16806722689075002,-0.33641715727502003,0.19588638589618002,1.085776330076,0.0
2014-02-25,1.1372214766500666,-0.5443425076452568,0.3512705530642757,-0.3983883380868191,-0.8693896776798216,0.0832523935063056,-0.9628476950009676,0.07,0.45836516424749996,0.26709401709401,0.31007751937985,0.0,-0.07183908045976,0.08488964346351,0.16806722689075002,-0.33641715727502003,0.19588638589618002,1.085776330076,0.0
2014-02-26,-0.0711305017693764,-0.5934444376114678,-1.094808967006777,-3.236216535612013,-0.5932744131742274,-0.935810342437271,0.7463419424531131,0.07,0.45836516424749996,0.26709401709401,0.31007751937985,0.0,-0.07183908045976,0.08488964346351,0.16806722689075002,-0.33641715727502003,0.19588638589618002,1.085776330076,0.0
2014-02-27,0.7681310266653335,-0.5474960561724806,0.286144578313241,0.2959274742824869,1.5009150255387738,1.7003708627807868,-0.1852032361828616,0.07,0.45836516424749996,0.26709401709401,0.31007751937985,0.0,-0.07183908045976,0.08488964346351,0.16806722689075002,-0.33641715727502003,0.19588638589618002,1.085776330076,0.0
2014-02-28,-0.0167551857565907,-0.5442896242846329,-0.7658807628773134,-0.5198576245785014,0.1506976493857781,-0.4541076097426821,0.1855468749999977,0.06,0.45836516424749996,0.26709401709401,0.31007751937985,0.0,-0.07183908045976,0.08488964346351,0.16806722689075002,-0.33641715727502003,0.19588638589618002,1.085776330076,0.0
2014-03-03,-0.8259242897294025,-0.8037026612877973,2.1716101694915224,1.1487218115907805,0.7617588972633094,0.9607409455349768,2.2711765279266967,0.07,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-04,1.2601993228823596,1.339848675914257,-0.9183144486410332,-1.224109844077259,1.8399999999999967,0.2327651126172281,-1.5154403354937127,0.07,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-05,0.1235310613492765,0.0544408150567665,0.1793856043052377,0.2308924700782144,1.1848651479444916,0.8537668192063474,-1.819413529468688,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-06,0.1214462588472904,0.0544111931597424,0.8580168618965933,1.424474636829487,1.0739470789933314,0.6907761072734608,0.1084277969443069,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-07,-0.3150214000887034,-4.210689869484153,-1.006065986092608,-2.9943450449615328,0.0832106509633279,-0.2152273338714039,1.004332414336349,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-10,-0.1677788078079955,-1.6545012165450124,0.2465999103272942,-0.0860091743119295,-0.6331542594013695,-0.4313831221353426,-1.4232793916942814,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-11,-0.1250360938889217,-2.622464126669965,0.387625792023849,-0.4543280726924892,-0.817403617171919,-0.8529650690495605,-1.0779272151898769,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-12,0.077920856849173,0.3387533875338855,1.7672829880448493,2.60869565217392,0.8630759247242104,0.7988529291274027,-2.0393881835449426,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-13,-1.4362916770530123,-1.3166779203241052,0.1386355344764833,-0.7491338140275361,0.2316155182397361,0.2099844205107448,0.2143075824063761,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-14,-0.5799792984085701,0.9408142319534684,0.4809093558729271,1.0142466270402828,-0.7317542846139058,-0.6624307151548048,0.7026476578411381,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-17,1.0390492242609186,0.0508388408744231,-0.4423495286439372,-0.6444683136412555,0.4073714839961218,-0.0816548720740217,-0.8190919203155044,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-18,1.1845882877369422,-0.0169376693767042,-1.0124553864083397,-1.941245593419505,-0.6439979392065975,-0.4562789430672898,1.65171288743883,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-19,-0.5390425249833337,1.202778248348313,-1.3024282560706424,-0.1725625539257924,-0.4148301788955089,-0.6841349114045325,0.6720160481444349,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-20,0.7736935333109948,-1.9584867760294555,-0.8051889957503833,-1.9014693171996555,0.4491017964071808,-1.1641523730798409,-0.9365348211616994,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-21,-0.3075876323510601,0.7512378350691407,0.4133784291619591,-0.5873715124816492,2.287306421304991,0.0836353498745445,0.0301719802876263,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-24,-0.5485256266971179,-0.1694628029147549,-1.8637724550898287,-1.1964549483013176,0.6398074243000318,-0.3342618384401086,0.1407601045646496,0.09,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-25,1.2555695994979026,2.037005601765407,0.0228815498436674,-0.4385309214132715,-0.6231510039655164,-0.7196757965343692,-0.4116465863453781,0.09,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-26,-1.4892135618517368,-1.3308933621693608,-0.6100350770169238,-0.9960458481405364,-1.04509754243729,-0.9993665986346768,1.07873777598549,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-27,-0.4787805425698866,0.9273309728544898,-0.6598127972993861,-0.3640040444893966,-2.643538372911725,-0.6412170327717348,1.017354877318967,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-28,0.5978536701298739,1.6204477113264335,-0.0386160024714254,0.4160746904810164,1.7357001972386543,0.6095815923530479,0.3850710900473939,0.08,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-03-31,0.8420076341085092,-0.5260562222587528,-0.8112493239588958,-0.192016169782716,0.4394468140106022,1.0055468638884957,-0.0885216878135176,0.06,0.3041825095057,0.1598295151838,0.07727975270479,0.0,-0.21567217828898003,-0.3392705682782,-0.50335570469799,1.26582278481013,-0.2932551319648,-0.10741138560687001,0.19361084220717
2014-04-01,1.2268553953337633,0.2974714923153154,-0.2959962610998512,-0.3240178209801492,0.6241153004761246,0.6519565737781008,-1.811380192951372,0.08,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-02,0.2610538885462503,0.3624979403526129,0.8437499999999876,1.838683462007329,0.7481296758104605,0.6365416899832166,-0.1203128133146083,0.09,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-03,-0.4379624804109902,-0.6074536200952219,-0.4803222807561291,-1.22194513715711,0.1332825590251385,0.4726489191631211,0.6725557117044787,0.08,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-04,-1.894721987440586,-0.1486620416253803,1.4712751050910855,0.7119414289320947,0.2408569436521457,0.3735731580768009,0.8475421278292893,0.08,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-07,-0.8270592648852149,0.5624483043837891,-0.3989259685462265,-0.1955279253985864,-2.921277268416067,-1.5921152388172932,-0.6921099466086641,0.09,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-08,0.567941657726817,0.3783517025826688,0.8318570438265338,0.7535037926357457,1.0681951410147938,0.973525703880096,2.11071286340104,0.08,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-09,1.3587844614415387,-0.4588659455916133,-0.2444427469253551,-1.4309218726629047,0.8635689888509379,-0.194215162655198,1.014040561622457,0.08,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-10,-2.132875598252573,0.2634178465590997,1.1180029098705857,1.6236722306525175,1.2459267778416772,1.4733476961567682,-0.1930501930501821,0.08,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-11,-1.021471527878947,-0.1149425287356287,-0.1135933358576313,-0.7217161913294468,1.830114855484033,0.1712211492363557,0.3288201160541481,0.09,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-15,0.9227316565455974,-1.7754397501233088,-1.4177407126611086,-2.2911862027474195,-1.351016360932078,-1.2306850813619596,0.0096394833236987,0.1,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-16,1.0526074756074797,1.2719665271966552,0.2460970545258733,0.744009441223259,0.804121120743817,-0.4707185380036005,0.0096385542168724,0.09,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-17,-0.3219201680100858,0.6445215666831983,-0.7364787111622473,-0.1935418152185009,0.598279945157687,-0.6329113924050556,0.5204317656129452,0.09,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-21,0.5535226588913301,-0.065681444991783,-0.4173429167632858,-1.250255154113089,-3.630281253871892,-1.959823615874568,0.0671140939597386,0.1,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-22,0.5019906393255122,0.3450542228064401,-0.5743112145906171,0.0516769159216723,0.7521213679609229,-0.0285571499964332,-2.146210596914831,0.1,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-23,-1.0028578401077466,0.1801211724250961,0.273202716415577,0.5474923815918409,0.2998787724111551,0.2570877669070937,-0.6756095172818934,0.1,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-24,-3.703370125664514,2.0104609349460567,0.4670714619336769,1.268813890173104,2.073791348600506,0.4060118242039889,0.4929022082018927,0.1,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-25,-0.9098233403470828,-0.0737061368370484,0.7903300790330192,0.0202901491326068,1.109310731646529,1.0428490351872988,-1.3144987247400466,0.09,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-28,1.0918165030148943,-0.4810467577448407,-0.1383763837638385,-0.5020793183892924,-1.2943786982248515,-0.322965667345354,0.2385685884691939,0.09,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-29,0.4929800289649401,-0.979633926269663,-0.2078521939953836,-0.4128650797696087,0.8992131884600907,0.8241177713601555,0.4363347877826237,0.1,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-04-30,0.3139400444313548,-1.4612080187451193,-0.0308570546941222,-1.8630361347118485,0.5693773981928496,-0.2445158585999696,-1.520537124802534,0.09,-0.53070507960577,0.15957446808512,0.23166023166023,0.0,-0.14409221902018,-0.08510638297871,0.08431703204048,-0.5,0.09803921568627,-1.1827956989247201,0.0966183574879
2014-05-01,0.2547984335885406,-0.2113676145183096,-0.9645806003549696,-0.6832168561593854,0.203076923076928,-0.0280131661881122,-0.3208341688389745,0.09,0.53353658536585,0.10621348911310001,0.07704160246533,0.0,0.07215007215006,-0.17035775127768,0.0,0.7537688442210899,-0.29382957884426,0.43525571273121,-0.38610038610037
2014-05-02,-0.2550248755650017,1.6051629985106564,1.5194015895278137,2.641390537205268,-0.2149481053859814,0.9246935201401074,0.3419835043250889,0.09,0.53353658536585,0.10621348911310001,0.07704160246533,0.0,0.07215007215006,-0.17035775127768,0.0,0.7537688442210899,-0.29382957884426,0.43525571273121,-0.38610038610037
